Date,Open,High,Low,Close,Volume,Turnover
24-01-2018,981.75,981.75,962.65,966.35,6532672,632000000000000.0
25-01-2018,967.9,972.0,956.15,965.9,6249419,602000000000000.0
29-01-2018,966.2,977.3,959.3,964.5,4524605,438000000000000.0
30-01-2018,965.8,965.8,949.0,950.4,4198139,402000000000000.0
31-01-2018,950.0,964.5,941.55,961.3,5738209,550000000000000.0
01-02-2018,963.25,972.6,936.6,943.85,7554587,722000000000000.0
02-02-2018,935.0,943.95,901.0,904.35,13242095,1210000000000000.0
05-02-2018,894.0,912.5,881.8,902.15,8773525,791000000000000.0
06-02-2018,877.0,898.0,871.0,892.1,11000567,973000000000000.0
07-02-2018,902.55,905.4,890.0,894.4,7100838,637000000000000.0
08-02-2018,897.9,910.65,892.35,904.55,6320734,571000000000000.0
09-02-2018,889.0,902.0,886.0,897.85,5294279,474000000000000.0
12-02-2018,903.0,918.2,902.05,915.5,5429792,494000000000000.0
14-02-2018,923.0,942.5,921.0,933.65,10170959,947000000000000.0
15-02-2018,937.65,945.75,928.15,935.65,6109454,573000000000000.0
16-02-2018,939.6,942.6,918.1,921.3,4401672,409000000000000.0
19-02-2018,921.0,932.0,913.55,927.0,4087936,377000000000000.0
20-02-2018,929.0,929.55,918.8,921.1,3866919,357000000000000.0
21-02-2018,930.0,932.5,922.15,929.35,5448230,505000000000000.0
22-02-2018,922.0,931.0,920.0,924.35,5118850,473000000000000.0
23-02-2018,925.4,938.0,922.75,934.25,4850839,452000000000000.0
26-02-2018,939.0,944.9,936.6,938.7,3856478,363000000000000.0
27-02-2018,939.0,955.8,938.35,950.5,6410097,608000000000000.0
28-02-2018,945.95,957.1,943.2,954.55,25898694,2470000000000000.0
01-03-2018,949.75,959.9,945.95,948.4,4094652,390000000000000.0
05-03-2018,943.0,950.15,921.6,924.1,5634893,525000000000000.0
06-03-2018,929.0,936.2,905.1,910.85,7323680,679000000000000.0
07-03-2018,909.25,909.25,888.05,889.75,7247708,651000000000000.0
08-03-2018,897.65,914.5,893.3,911.45,6072983,549000000000000.0
09-03-2018,914.9,919.35,911.05,913.1,4863577,445000000000000.0
12-03-2018,920.0,933.1,917.55,930.3,3801407,351000000000000.0
13-03-2018,931.9,936.0,921.35,931.85,5096825,474000000000000.0
14-03-2018,928.8,932.05,919.2,929.05,6731530,621000000000000.0
15-03-2018,925.0,929.45,910.0,911.8,5811424,534000000000000.0
16-03-2018,909.0,909.7,886.05,900.05,14087564,1270000000000000.0
19-03-2018,901.0,906.9,892.0,895.5,5774392,519000000000000.0
20-03-2018,893.3,904.0,887.05,889.8,6945721,622000000000000.0
21-03-2018,894.85,902.35,893.3,896.9,6727261,604000000000000.0
22-03-2018,896.0,911.95,895.75,908.15,10116965,918000000000000.0
23-03-2018,890.6,900.0,889.1,893.9,10729694,960000000000000.0
26-03-2018,893.95,904.3,892.5,901.1,6047262,543000000000000.0
27-03-2018,907.2,910.75,897.0,899.8,6939577,627000000000000.0
28-03-2018,895.8,895.85,880.0,882.7,8759586,777000000000000.0
02-04-2018,893.0,900.95,886.5,892.95,5712065,511000000000000.0
03-04-2018,891.0,901.7,885.25,899.55,6364728,568000000000000.0
04-04-2018,904.7,911.8,892.05,894.9,6498407,586000000000000.0
05-04-2018,905.1,910.0,903.5,908.2,3898676,354000000000000.0
06-04-2018,908.0,918.5,905.0,911.0,4418462,403000000000000.0
09-04-2018,912.55,919.0,912.55,916.0,3572251,327000000000000.0
10-04-2018,918.4,923.9,914.15,917.05,3865402,355000000000000.0
11-04-2018,921.8,932.75,916.05,930.85,6007539,557000000000000.0
12-04-2018,929.85,936.65,924.2,928.7,4947725,460000000000000.0
13-04-2018,932.7,941.7,928.7,938.85,5767984,540000000000000.0
16-04-2018,934.45,940.0,928.5,937.05,4084450,381000000000000.0
17-04-2018,940.0,947.2,936.0,944.25,4388713,414000000000000.0
18-04-2018,945.25,948.2,935.05,938.0,3365196,317000000000000.0
19-04-2018,939.1,945.0,935.0,942.3,4481413,422000000000000.0
20-04-2018,938.0,941.85,921.2,927.9,3349519,311000000000000.0
23-04-2018,930.0,944.35,928.5,936.0,3508515,328000000000000.0
24-04-2018,935.8,975.7,935.0,970.05,9107264,874000000000000.0
25-04-2018,973.65,981.8,963.55,970.5,6436620,625000000000000.0
26-04-2018,973.0,988.0,962.25,975.35,15588001,1520000000000000.0
27-04-2018,989.8,1011.0,985.5,996.3,11666267,1170000000000000.0
30-04-2018,982.0,992.6,960.0,963.3,8871802,860000000000000.0
02-05-2018,967.0,979.2,965.05,972.7,6117761,595000000000000.0
03-05-2018,977.9,977.9,959.25,961.6,3947546,381000000000000.0
04-05-2018,962.85,964.7,950.0,953.95,3795692,362000000000000.0
07-05-2018,958.85,973.25,956.35,971.0,3512532,339000000000000.0
08-05-2018,977.5,982.0,965.2,967.1,4934036,480000000000000.0
09-05-2018,965.9,984.3,962.25,976.7,4494423,438000000000000.0
10-05-2018,980.0,984.6,974.25,981.15,4014645,394000000000000.0
11-05-2018,981.25,991.3,977.75,989.25,4011516,396000000000000.0
14-05-2018,991.95,991.95,976.7,986.6,2579561,254000000000000.0
15-05-2018,983.05,1000.0,976.65,978.95,4800923,475000000000000.0
16-05-2018,974.0,974.0,952.45,956.15,8613363,829000000000000.0
17-05-2018,959.35,960.0,941.5,945.35,4733477,450000000000000.0
18-05-2018,945.6,953.5,932.0,933.85,5230037,492000000000000.0
21-05-2018,930.75,935.7,922.1,931.35,6624893,614000000000000.0
22-05-2018,933.15,934.0,925.0,926.75,5170585,481000000000000.0
23-05-2018,926.0,926.0,909.15,912.25,4567562,419000000000000.0
24-05-2018,914.0,921.0,910.15,915.85,5317983,487000000000000.0
25-05-2018,916.0,923.4,914.45,920.8,8129520,748000000000000.0
28-05-2018,924.9,927.0,918.1,920.4,5197835,479000000000000.0
29-05-2018,921.5,928.0,914.4,917.45,8173396,752000000000000.0
30-05-2018,914.85,923.2,906.6,916.1,5991222,549000000000000.0
31-05-2018,921.0,922.3,914.55,921.35,16951801,1560000000000000.0
01-06-2018,920.0,935.75,918.45,930.55,8765835,813000000000000.0
04-06-2018,933.4,944.0,930.55,940.85,5600357,526000000000000.0
05-06-2018,942.8,955.0,941.0,947.65,7971524,757000000000000.0
06-06-2018,947.0,956.0,942.65,954.4,4189483,399000000000000.0
07-06-2018,954.9,976.0,954.45,971.35,6857300,665000000000000.0
08-06-2018,966.35,986.55,960.6,984.35,6532599,637000000000000.0
11-06-2018,987.1,999.95,979.05,982.65,6866053,681000000000000.0
12-06-2018,983.4,1000.0,980.3,997.15,7445221,738000000000000.0
13-06-2018,1000.0,1005.9,989.5,1002.5,5926020,592000000000000.0
14-06-2018,997.45,1011.8,987.4,1007.95,5484867,549000000000000.0
15-06-2018,1006.0,1023.5,999.25,1014.2,11294702,1150000000000000.0
18-06-2018,1008.8,1020.45,1007.0,1015.55,5652374,574000000000000.0
19-06-2018,1013.9,1014.8,993.65,996.05,6346101,636000000000000.0
20-06-2018,996.0,1022.9,994.85,1019.25,7193824,731000000000000.0
21-06-2018,1023.45,1036.0,1021.3,1031.95,10509756,1080000000000000.0
22-06-2018,1028.4,1029.2,1008.45,1012.5,16169978,1640000000000000.0
25-06-2018,1011.4,1016.5,1002.3,1004.45,5197694,525000000000000.0
26-06-2018,1006.0,1006.0,975.25,978.95,8068585,796000000000000.0
27-06-2018,978.5,985.4,962.7,965.85,8958555,872000000000000.0
28-06-2018,962.0,968.5,940.3,944.95,8581234,818000000000000.0
29-06-2018,949.1,975.5,949.0,972.45,7966401,771000000000000.0
02-07-2018,972.35,972.35,957.0,960.6,6660916,641000000000000.0
03-07-2018,965.0,978.45,960.35,971.3,5067261,493000000000000.0
04-07-2018,971.8,992.0,971.0,990.1,5000724,492000000000000.0
05-07-2018,997.0,1008.4,958.6,964.5,18719353,1850000000000000.0
06-07-2018,964.75,983.0,964.5,977.55,9161266,896000000000000.0
09-07-2018,987.1,1000.0,983.5,997.1,5170189,513000000000000.0
10-07-2018,1002.75,1028.5,1000.0,1025.7,10444513,1060000000000000.0
11-07-2018,1025.0,1040.9,1017.85,1038.8,8665072,893000000000000.0
12-07-2018,1044.35,1099.0,1042.6,1082.35,24109297,2600000000000000.0
13-07-2018,1080.5,1109.0,1080.0,1099.8,17967282,1970000000000000.0
16-07-2018,1099.8,1108.9,1073.05,1076.2,6595781,714000000000000.0
17-07-2018,1078.3,1095.95,1069.6,1092.35,6469256,702000000000000.0
18-07-2018,1098.4,1104.6,1077.3,1092.55,4682099,511000000000000.0
19-07-2018,1093.3,1115.0,1086.35,1104.85,5433617,597000000000000.0
20-07-2018,1113.4,1138.5,1111.9,1128.65,8018150,902000000000000.0
23-07-2018,1129.8,1129.8,1113.1,1120.3,5842496,654000000000000.0
24-07-2018,1122.0,1126.75,1107.4,1110.95,4469144,499000000000000.0
25-07-2018,1110.0,1123.0,1104.2,1115.15,5949680,664000000000000.0
26-07-2018,1110.1,1121.5,1107.8,1110.65,6424867,716000000000000.0
27-07-2018,1119.5,1137.4,1112.15,1129.85,6679468,753000000000000.0
30-07-2018,1130.0,1157.3,1128.0,1151.4,13872467,1590000000000000.0
31-07-2018,1151.0,1190.4,1147.15,1186.0,13875377,1630000000000000.0
01-08-2018,1190.4,1202.9,1185.4,1192.35,9704295,1160000000000000.0
02-08-2018,1191.5,1191.5,1165.95,1168.35,6248975,734000000000000.0
03-08-2018,1175.0,1183.5,1169.55,1176.95,6645397,781000000000000.0
06-08-2018,1176.7,1196.0,1175.35,1192.6,4016418,477000000000000.0
07-08-2018,1194.9,1201.4,1177.0,1184.2,4059460,482000000000000.0
08-08-2018,1185.0,1222.5,1185.0,1217.7,7912437,953000000000000.0
09-08-2018,1221.5,1231.7,1212.0,1217.95,6846928,836000000000000.0
10-08-2018,1211.0,1215.0,1202.3,1204.2,3581210,433000000000000.0
13-08-2018,1197.55,1199.95,1182.7,1187.7,4668159,556000000000000.0
14-08-2018,1190.0,1217.2,1184.3,1210.6,5299536,638000000000000.0
16-08-2018,1203.25,1216.0,1195.5,1200.8,5982490,721000000000000.0
17-08-2018,1209.0,1215.4,1200.05,1203.75,3830992,463000000000000.0
20-08-2018,1207.9,1236.8,1207.65,1234.9,7607036,934000000000000.0
21-08-2018,1237.25,1251.5,1227.0,1247.2,7279641,906000000000000.0
23-08-2018,1246.3,1274.0,1238.4,1269.45,7968123,1000000000000000.0
24-08-2018,1265.25,1279.95,1260.05,1277.5,6652005,846000000000000.0
27-08-2018,1279.4,1295.85,1278.75,1291.5,5572177,719000000000000.0
28-08-2018,1296.0,1323.0,1295.0,1319.0,8694751,1140000000000000.0
29-08-2018,1316.3,1329.0,1290.2,1294.2,11077203,1450000000000000.0
30-08-2018,1293.6,1297.15,1270.45,1274.45,9850042,1260000000000000.0
31-08-2018,1270.0,1270.0,1236.6,1241.65,15305857,1910000000000000.0
03-09-2018,1245.0,1257.9,1226.05,1229.15,12200022,1510000000000000.0
04-09-2018,1235.15,1254.8,1229.0,1241.95,8838770,1100000000000000.0
05-09-2018,1242.5,1252.65,1208.5,1227.0,10324923,1270000000000000.0
06-09-2018,1230.15,1265.7,1225.35,1261.4,11195043,1390000000000000.0
07-09-2018,1264.9,1281.35,1254.5,1278.6,10692787,1360000000000000.0
10-09-2018,1275.0,1277.0,1250.1,1255.85,7059008,892000000000000.0
11-09-2018,1259.0,1268.4,1234.25,1237.7,10874768,1360000000000000.0
12-09-2018,1251.8,1258.7,1228.85,1252.5,8065553,1000000000000000.0
14-09-2018,1259.4,1275.6,1247.65,1253.15,7878583,991000000000000.0
17-09-2018,1250.75,1250.75,1221.6,1225.9,6754086,833000000000000.0
18-09-2018,1226.0,1239.4,1214.35,1217.15,7616412,936000000000000.0
19-09-2018,1224.0,1224.0,1201.0,1210.75,11265786,1370000000000000.0
21-09-2018,1219.0,1237.4,1183.5,1217.5,19070172,2330000000000000.0
24-09-2018,1214.45,1239.9,1204.5,1232.05,10102589,1240000000000000.0
25-09-2018,1235.5,1245.0,1195.0,1230.6,9715020,1190000000000000.0
26-09-2018,1239.0,1253.95,1227.15,1251.4,6396828,793000000000000.0
27-09-2018,1255.0,1263.0,1237.5,1253.75,10808749,1350000000000000.0
28-09-2018,1259.9,1271.7,1247.3,1257.95,11073023,1400000000000000.0
01-10-2018,1257.7,1257.7,1204.0,1231.7,7332693,903000000000000.0
03-10-2018,1229.5,1239.6,1200.05,1205.1,7376575,898000000000000.0
04-10-2018,1189.5,1190.4,1106.0,1122.25,23212443,2650000000000000.0
05-10-2018,1099.5,1115.3,1038.15,1048.85,21943190,2370000000000000.0
08-10-2018,1050.0,1117.0,1025.55,1109.4,24679428,2670000000000000.0
09-10-2018,1121.65,1123.3,1081.2,1090.05,10991196,1210000000000000.0
10-10-2018,1093.9,1115.85,1084.3,1102.1,9502176,1050000000000000.0
11-10-2018,1064.0,1114.75,1043.0,1087.8,13224172,1440000000000000.0
12-10-2018,1104.95,1129.0,1101.9,1126.55,9058536,1020000000000000.0
15-10-2018,1129.9,1146.9,1118.15,1139.75,8871776,1010000000000000.0
16-10-2018,1146.0,1167.4,1140.0,1163.8,7478601,863000000000000.0
17-10-2018,1179.0,1179.35,1140.0,1151.3,12785646,1490000000000000.0
19-10-2018,1100.0,1111.0,1070.25,1101.3,25421229,2780000000000000.0
22-10-2018,1110.0,1114.8,1057.35,1062.65,13165542,1430000000000000.0
23-10-2018,1052.75,1064.7,1043.65,1054.7,10573730,1110000000000000.0
24-10-2018,1074.9,1075.95,1031.4,1045.75,13655337,1430000000000000.0
25-10-2018,1036.0,1040.65,1016.4,1030.8,14096237,1450000000000000.0
26-10-2018,1032.9,1057.0,1022.0,1044.9,9182613,958000000000000.0
29-10-2018,1046.0,1093.85,1046.0,1087.8,7671807,821000000000000.0
30-10-2018,1085.5,1085.5,1052.1,1057.0,8806701,938000000000000.0
31-10-2018,1059.0,1065.85,1047.0,1061.25,16457691,1740000000000000.0
01-11-2018,1067.9,1067.9,1050.0,1056.25,9396027,995000000000000.0
02-11-2018,1067.0,1081.0,1063.15,1074.9,16796200,1800000000000000.0
05-11-2018,1073.45,1092.7,1065.0,1090.3,7582518,820000000000000.0
06-11-2018,1094.0,1112.0,1091.6,1104.1,8634266,953000000000000.0
07-11-2018,1115.0,1115.0,1106.7,1110.7,1283997,143000000000000.0
09-11-2018,1106.25,1113.8,1085.0,1093.45,10840462,1190000000000000.0
12-11-2018,1097.7,1098.8,1074.55,1080.0,5801720,630000000000000.0
13-11-2018,1074.0,1103.0,1070.05,1099.45,6811598,743000000000000.0
14-11-2018,1105.05,1112.65,1085.5,1097.95,7787530,855000000000000.0
15-11-2018,1096.95,1103.0,1086.5,1096.85,6831740,748000000000000.0
16-11-2018,1097.95,1129.95,1097.1,1127.4,11031889,1240000000000000.0
19-11-2018,1132.9,1151.7,1131.0,1150.0,7308981,835000000000000.0
20-11-2018,1145.0,1155.9,1130.0,1137.4,5719901,654000000000000.0
21-11-2018,1137.5,1145.5,1107.05,1112.9,7507812,838000000000000.0
22-11-2018,1114.5,1125.35,1100.1,1102.85,5792568,645000000000000.0
26-11-2018,1109.0,1117.5,1097.4,1109.75,6386556,707000000000000.0
27-11-2018,1107.9,1130.0,1105.45,1128.2,6810228,764000000000000.0
28-11-2018,1132.45,1157.75,1126.3,1152.65,8003964,916000000000000.0
29-11-2018,1161.0,1179.9,1160.0,1168.5,12636169,1480000000000000.0
30-11-2018,1172.3,1186.0,1162.3,1167.55,10717448,1260000000000000.0
03-12-2018,1174.9,1174.9,1148.5,1156.45,5569578,645000000000000.0
04-12-2018,1158.0,1158.0,1142.2,1152.3,5192825,597000000000000.0
05-12-2018,1143.75,1158.8,1139.3,1155.15,5819618,669000000000000.0
06-12-2018,1149.0,1149.0,1118.25,1123.65,5866108,666000000000000.0
07-12-2018,1129.45,1136.95,1108.35,1133.8,7214078,811000000000000.0
10-12-2018,1110.0,1114.3,1083.1,1090.25,9381544,1020000000000000.0
11-12-2018,1066.0,1102.1,1055.0,1097.55,13494665,1460000000000000.0
12-12-2018,1099.0,1113.5,1087.75,1110.5,12605431,1390000000000000.0
13-12-2018,1128.0,1128.0,1095.05,1107.05,9297518,1030000000000000.0
14-12-2018,1103.1,1114.9,1091.8,1112.2,7221324,799000000000000.0
17-12-2018,1115.95,1133.0,1111.5,1129.9,5064357,570000000000000.0
18-12-2018,1123.3,1139.0,1120.5,1136.4,5870928,663000000000000.0
19-12-2018,1141.5,1147.3,1133.2,1136.8,7368799,841000000000000.0
20-12-2018,1121.0,1132.5,1116.15,1128.45,5764731,649000000000000.0
21-12-2018,1125.0,1131.25,1096.0,1100.2,8281941,919000000000000.0
24-12-2018,1100.9,1103.2,1086.55,1089.15,4144535,453000000000000.0
26-12-2018,1085.8,1100.0,1065.65,1098.35,7210059,780000000000000.0
27-12-2018,1107.2,1127.0,1104.0,1120.2,12478000,1400000000000000.0
28-12-2018,1125.5,1135.25,1121.2,1125.55,7666016,866000000000000.0
31-12-2018,1130.95,1133.85,1116.2,1121.25,7222817,811000000000000.0
01-01-2019,1125.25,1127.3,1110.1,1121.0,4455850,499000000000000.0
02-01-2019,1114.5,1127.0,1101.0,1106.4,7144970,796000000000000.0
03-01-2019,1107.5,1114.6,1090.1,1092.75,7446457,820000000000000.0
04-01-2019,1097.4,1104.45,1081.1,1098.65,8465141,925000000000000.0
07-01-2019,1107.0,1118.45,1101.0,1104.75,5513559,612000000000000.0
08-01-2019,1105.1,1109.95,1096.0,1104.65,5625153,621000000000000.0
09-01-2019,1112.0,1117.0,1098.7,1110.75,5766805,640000000000000.0
10-01-2019,1107.75,1111.0,1103.0,1107.5,4080283,451000000000000.0
11-01-2019,1107.6,1113.8,1088.6,1098.05,6463903,711000000000000.0
14-01-2019,1095.0,1100.5,1086.4,1096.8,4111782,450000000000000.0
15-01-2019,1105.0,1132.0,1105.0,1129.65,10062875,1130000000000000.0
16-01-2019,1135.0,1145.0,1130.35,1135.9,6382777,727000000000000.0
17-01-2019,1144.45,1147.9,1130.0,1134.45,7487963,853000000000000.0
18-01-2019,1148.8,1189.9,1135.25,1184.35,25684142,2990000000000000.0
21-01-2019,1194.0,1239.95,1188.65,1237.7,22038534,2690000000000000.0
22-01-2019,1232.85,1246.95,1219.6,1235.15,16552819,2040000000000000.0
23-01-2019,1233.3,1244.2,1222.0,1226.3,8829502,1090000000000000.0
24-01-2019,1225.0,1253.2,1220.1,1247.45,13155185,1630000000000000.0
25-01-2019,1250.45,1264.7,1235.4,1246.0,8550836,1070000000000000.0
28-01-2019,1250.5,1255.95,1222.4,1229.55,8569265,1060000000000000.0
29-01-2019,1231.0,1231.65,1201.35,1210.65,9328866,1130000000000000.0
30-01-2019,1215.0,1225.0,1191.1,1195.7,7846940,948000000000000.0
31-01-2019,1202.0,1229.7,1201.0,1227.15,10185347,1240000000000000.0
01-02-2019,1234.0,1255.0,1227.05,1249.95,9228965,1150000000000000.0
04-02-2019,1247.0,1296.95,1242.05,1290.9,11670570,1480000000000000.0
05-02-2019,1292.0,1304.4,1278.6,1291.55,9362406,1210000000000000.0
06-02-2019,1296.25,1317.65,1294.25,1310.25,9411585,1230000000000000.0
07-02-2019,1310.25,1321.2,1286.1,1290.4,9212227,1200000000000000.0
08-02-2019,1284.8,1300.5,1272.25,1277.7,6505502,835000000000000.0
11-02-2019,1275.9,1276.0,1251.0,1253.25,7523999,948000000000000.0
12-02-2019,1251.5,1272.35,1251.5,1256.4,6399485,807000000000000.0
13-02-2019,1261.0,1273.95,1235.75,1245.95,6964042,877000000000000.0
14-02-2019,1241.0,1241.0,1218.0,1224.2,6627360,813000000000000.0
15-02-2019,1229.75,1249.9,1214.0,1244.45,9597961,1180000000000000.0
18-02-2019,1250.0,1252.5,1215.0,1220.1,9649017,1180000000000000.0
19-02-2019,1218.0,1239.7,1211.2,1216.1,6244189,767000000000000.0
20-02-2019,1223.85,1240.0,1219.0,1234.35,6298179,774000000000000.0
21-02-2019,1236.0,1257.8,1229.35,1246.9,10580178,1320000000000000.0
22-02-2019,1244.6,1245.3,1226.0,1232.35,8755865,1080000000000000.0
25-02-2019,1236.0,1243.0,1220.65,1232.3,7852528,968000000000000.0
26-02-2019,1209.5,1234.8,1206.0,1220.25,10131050,1240000000000000.0
27-02-2019,1228.05,1244.9,1209.0,1223.5,11113182,1360000000000000.0
28-02-2019,1233.75,1239.85,1226.55,1231.05,11286916,1390000000000000.0
01-03-2019,1237.0,1242.35,1222.25,1226.05,7922513,974000000000000.0
05-03-2019,1223.4,1239.8,1218.6,1237.65,7121509,875000000000000.0
06-03-2019,1239.8,1273.1,1235.1,1264.8,12038231,1510000000000000.0
07-03-2019,1264.0,1279.8,1258.15,1270.25,8109259,1030000000000000.0
08-03-2019,1266.05,1274.45,1262.0,1267.1,6040052,765000000000000.0
11-03-2019,1270.05,1312.0,1268.0,1304.1,9718840,1260000000000000.0
12-03-2019,1316.9,1334.0,1314.25,1331.35,11228736,1490000000000000.0
13-03-2019,1337.0,1360.0,1328.1,1347.3,11236048,1500000000000000.0
14-03-2019,1349.75,1362.0,1336.1,1341.55,10402048,1410000000000000.0
15-03-2019,1345.0,1358.8,1311.2,1321.65,15893093,2120000000000000.0
18-03-2019,1331.0,1357.95,1329.0,1350.05,10105234,1360000000000000.0
19-03-2019,1360.0,1380.0,1343.1,1376.55,9805318,1340000000000000.0
20-03-2019,1377.8,1388.0,1364.0,1375.45,9892823,1360000000000000.0
22-03-2019,1372.5,1380.9,1336.7,1341.75,11465112,1560000000000000.0
25-03-2019,1330.6,1336.85,1316.7,1324.45,7951992,1050000000000000.0
26-03-2019,1330.3,1371.6,1330.0,1367.25,9479288,1280000000000000.0
27-03-2019,1377.95,1377.95,1344.25,1349.25,10094174,1370000000000000.0
28-03-2019,1350.25,1369.8,1342.8,1360.0,10482938,1420000000000000.0
29-03-2019,1370.05,1376.85,1355.1,1363.25,7699271,1050000000000000.0
01-04-2019,1370.0,1406.8,1362.55,1391.85,10098281,1400000000000000.0
02-04-2019,1398.0,1403.1,1380.1,1389.7,8012636,1110000000000000.0
03-04-2019,1392.75,1403.0,1372.0,1375.2,7849461,1090000000000000.0
04-04-2019,1379.0,1383.7,1347.25,1353.05,8375674,1140000000000000.0
05-04-2019,1360.95,1363.9,1343.0,1353.9,6728239,910000000000000.0
08-04-2019,1356.0,1357.5,1323.7,1329.25,8723577,1160000000000000.0
09-04-2019,1328.9,1340.7,1321.0,1334.45,9497621,1260000000000000.0
10-04-2019,1337.95,1348.0,1326.5,1331.4,7612711,1020000000000000.0
11-04-2019,1332.95,1353.0,1329.0,1346.8,5741333,768000000000000.0
12-04-2019,1350.0,1356.9,1336.65,1343.1,5919742,797000000000000.0
15-04-2019,1345.0,1348.95,1335.0,1340.15,4245127,569000000000000.0
16-04-2019,1345.0,1360.0,1340.0,1343.75,7936553,1070000000000000.0
18-04-2019,1375.0,1389.75,1365.0,1385.95,17960482,2480000000000000.0
22-04-2019,1360.0,1367.0,1341.3,1345.35,10792748,1460000000000000.0
23-04-2019,1348.0,1373.0,1346.0,1363.85,9055300,1230000000000000.0
24-04-2019,1370.3,1394.8,1366.25,1389.5,7360887,1020000000000000.0
25-04-2019,1389.1,1412.4,1362.6,1372.4,13929820,1940000000000000.0
26-04-2019,1375.0,1395.95,1370.7,1392.8,6889444,953000000000000.0
30-04-2019,1396.4,1396.4,1366.8,1392.8,10217019,1410000000000000.0
02-05-2019,1392.0,1413.9,1382.1,1405.05,8682505,1220000000000000.0
03-05-2019,1407.95,1417.5,1402.65,1408.85,6510169,919000000000000.0
06-05-2019,1398.0,1402.8,1378.1,1384.9,7237910,1010000000000000.0
07-05-2019,1394.8,1395.0,1340.2,1343.5,8877095,1210000000000000.0
08-05-2019,1340.0,1340.0,1292.2,1299.45,14610543,1920000000000000.0
09-05-2019,1288.8,1288.8,1251.75,1256.45,19507368,2470000000000000.0
10-05-2019,1265.0,1277.7,1245.0,1251.15,11226831,1420000000000000.0
13-05-2019,1247.9,1260.8,1227.5,1232.05,8047801,1000000000000000.0
14-05-2019,1236.5,1269.35,1231.5,1260.45,13001004,1630000000000000.0
15-05-2019,1273.0,1278.0,1250.6,1256.9,11163801,1420000000000000.0
16-05-2019,1259.95,1271.9,1258.1,1265.35,6606652,836000000000000.0
17-05-2019,1267.0,1276.95,1252.0,1267.4,7898440,1000000000000000.0
20-05-2019,1313.6,1337.7,1303.5,1325.9,12333937,1630000000000000.0
21-05-2019,1332.2,1367.0,1330.05,1339.8,13872055,1870000000000000.0
22-05-2019,1345.65,1359.7,1335.1,1340.4,11287400,1520000000000000.0
23-05-2019,1372.0,1392.0,1325.0,1333.9,17722514,2420000000000000.0
24-05-2019,1348.0,1353.8,1316.5,1336.85,10180759,1360000000000000.0
27-05-2019,1337.1,1337.5,1307.0,1310.65,7349720,972000000000000.0
28-05-2019,1319.8,1334.8,1313.35,1323.75,19472659,2580000000000000.0
29-05-2019,1321.0,1333.3,1304.15,1313.05,7112830,940000000000000.0
30-05-2019,1316.25,1342.0,1316.25,1329.75,10740841,1430000000000000.0
31-05-2019,1337.9,1341.9,1320.2,1330.15,11760178,1560000000000000.0
03-06-2019,1335.0,1367.25,1321.2,1360.2,8483610,1140000000000000.0
04-06-2019,1357.45,1374.25,1348.1,1351.65,7059911,959000000000000.0
06-06-2019,1361.9,1361.9,1321.1,1327.35,7664319,1020000000000000.0
07-06-2019,1325.95,1327.25,1305.6,1314.9,6730595,885000000000000.0
10-06-2019,1320.9,1327.0,1310.1,1319.15,5380148,710000000000000.0
11-06-2019,1321.85,1334.5,1318.0,1329.15,5253790,697000000000000.0
12-06-2019,1334.7,1338.4,1325.0,1332.15,4707716,627000000000000.0
13-06-2019,1330.0,1334.7,1308.65,1327.25,7171189,948000000000000.0
14-06-2019,1321.9,1325.0,1309.4,1317.55,6831331,899000000000000.0
17-06-2019,1320.0,1320.0,1278.5,1282.3,6815554,881000000000000.0
18-06-2019,1278.9,1287.95,1269.1,1281.0,7679193,983000000000000.0
19-06-2019,1286.9,1302.0,1262.6,1277.35,6625604,851000000000000.0
20-06-2019,1280.0,1300.0,1278.0,1296.75,4914012,633000000000000.0
21-06-2019,1295.95,1296.0,1275.55,1279.5,10623098,1360000000000000.0
24-06-2019,1272.15,1276.45,1257.1,1262.4,5150998,651000000000000.0
25-06-2019,1258.9,1298.0,1254.25,1295.85,6842363,877000000000000.0
26-06-2019,1291.0,1304.6,1286.35,1294.15,5299942,687000000000000.0
27-06-2019,1293.15,1296.9,1271.0,1274.15,11385972,1460000000000000.0
28-06-2019,1277.1,1282.85,1248.65,1253.1,8659721,1090000000000000.0
01-07-2019,1258.05,1272.65,1246.45,1268.85,6162080,778000000000000.0
02-07-2019,1273.95,1281.0,1263.3,1278.5,4638751,590000000000000.0
03-07-2019,1282.9,1286.5,1275.05,1282.55,4026032,516000000000000.0
04-07-2019,1281.4,1291.0,1280.0,1284.0,4275148,550000000000000.0
05-07-2019,1285.1,1290.5,1260.0,1263.35,4995344,637000000000000.0
08-07-2019,1258.0,1268.1,1248.2,1252.05,6404544,805000000000000.0
09-07-2019,1248.95,1283.5,1245.5,1280.1,8016757,1020000000000000.0
10-07-2019,1280.05,1289.35,1268.7,1278.85,5494315,702000000000000.0
11-07-2019,1287.0,1289.8,1279.3,1281.55,3935460,506000000000000.0
12-07-2019,1283.0,1300.0,1278.05,1280.5,7174054,927000000000000.0
15-07-2019,1285.0,1289.5,1270.35,1276.1,4873164,622000000000000.0
16-07-2019,1279.95,1294.9,1277.05,1293.0,4604019,592000000000000.0
17-07-2019,1294.3,1297.0,1280.0,1281.85,4334958,558000000000000.0
18-07-2019,1282.0,1286.4,1258.0,1261.85,5459896,693000000000000.0
